ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-10-28,2232.7510821927244,-316.364499878907,5032.6359102792785,2232.7510821927244,2232.7510821927244,141.6285079498592,141.6285079498592,141.6285079498592,-280.9936338335836,-280.9936338335836,-280.9936338335836,19.5045838212401,19.5045838212401,19.5045838212401,403.1175579622027,403.1175579622027,403.1175579622027,0.0,0.0,0.0,2374.3795901425838
2017-10-29,2233.7309581426957,31.53020535465119,5297.744892818133,2233.7309581426957,2233.7309581426957,419.4372424566919,419.4372424566919,419.4372424566919,-301.17236444919723,-301.17236444919723,-301.17236444919723,205.66201359473197,205.66201359473197,205.66201359473197,514.9475933111571,514.9475933111571,514.9475933111571,0.0,0.0,0.0,2653.1682005993875
2017-10-30,2234.7108340926675,115.84842028811993,5726.631357374997,2234.7108340926675,2234.7108340926675,748.5837459856507,748.5837459856507,748.5837459856507,-288.74329256083394,-288.74329256083394,-288.74329256083394,410.5850320815945,410.5850320815945,410.5850320815945,626.7420064648901,626.7420064648901,626.7420064648901,0.0,0.0,0.0,2983.294580078318
2017-10-31,2235.6907100426392,-102.42188290493633,5333.896389391426,2235.6907100426392,2235.6907100426392,318.56782943269957,318.56782943269957,318.56782943269957,-246.779324505172,-246.779324505172,-246.779324505172,-171.58788053308814,-171.58788053308814,-171.58788053308814,736.9350344709597,736.9350344709597,736.9350344709597,0.0,0.0,0.0,2554.2585394753387
2017-11-01,2236.6705859926105,-954.4323313443714,4715.605749899347,2236.6705859926105,2236.6705859926105,-378.9812318296664,-378.9812318296664,-378.9812318296664,-185.2970933308823,-185.2970933308823,-185.2970933308823,-1037.6810483789411,-1037.6810483789411,-1037.6810483789411,843.996909880157,843.996909880157,843.996909880157,0.0,0.0,0.0,1857.6893541629443
2017-11-02,2237.650461942582,461.07053897892666,6003.90377047714,2237.650461942582,2237.650461942582,986.2570957749264,986.2570957749264,986.2570957749264,-119.42346922183744,-119.42346922183744,-119.42346922183744,159.22061120055676,159.22061120055676,159.22061120055676,946.4599537962071,946.4599537962071,946.4599537962071,0.0,0.0,0.0,3223.907557717508
2017-11-03,2238.6303378925536,1179.2075394265005,6438.034728547684,2238.6303378925536,2238.6303378925536,1391.2572659759965,1391.2572659759965,1391.2572659759965,-65.98329559741516,-65.98329559741516,-65.98329559741516,414.296688215788,414.296688215788,414.296688215788,1042.9438733576237,1042.9438733576237,1042.9438733576237,0.0,0.0,0.0,3629.8876038685503
2017-11-04,2239.6102138425254,400.5126183410857,6416.70076020713,2239.6102138425254,2239.6102138425254,1112.4189487922865,1112.4189487922865,1112.4189487922865,-39.265421210247474,-39.265421210247474,-39.265421210247474,19.504583822638597,19.504583822638597,19.504583822638597,1132.1797861798952,1132.1797861798952,1132.1797861798952,0.0,0.0,0.0,3352.0291626348117
2017-11-05,2240.5900897924967,849.751082020545,6421.938475915644,2240.5900897924967,2240.5900897924967,1371.6656377699624,1371.6656377699624,1371.6656377699624,-47.02887994001334,-47.02887994001334,-47.02887994001334,205.66201359543211,205.66201359543211,205.66201359543211,1213.0325041145436,1213.0325041145436,1213.0325041145436,0.0,0.0,0.0,3612.255727562459
2017-11-06,2241.569965742468,886.3017945641969,6361.007085486693,2241.569965742468,2241.569965742468,1607.2589294520794,1607.2589294520794,1607.2589294520794,-87.84673068140307,-87.84673068140307,-87.84673068140307,410.5850320812369,410.5850320812369,410.5850320812369,1284.5206280522455,1284.5206280522455,1284.5206280522455,0.0,0.0,0.0,3848.8288951945474
2017-11-07,2242.5498416924397,768.2511590350173,5920.397648470763,2242.5498416924397,2242.5498416924397,1023.6264639457447,1023.6264639457447,1023.6264639457447,-150.61968997275815,-150.61968997275815,-150.61968997275815,-171.5878805342526,-171.5878805342526,-171.5878805342526,1345.8340344527555,1345.8340344527555,1345.8340344527555,0.0,0.0,0.0,3266.176305638184
2017-11-08,2243.5297176424115,-438.45014312827686,5195.588537408519,2243.5297176424115,2243.5297176424115,142.09100935327228,142.09100935327228,142.09100935327228,-216.5763149558341,-216.5763149558341,-216.5763149558341,-1037.6810483787115,-1037.6810483787115,-1037.6810483787115,1396.3483726878178,1396.3483726878178,1396.3483726878178,0.0,0.0,0.0,2385.620726995684
2017-11-09,2244.509593592383,997.3594642686597,6255.77137922454,2244.509593592383,2244.509593592383,1331.4209611604076,1331.4209611604076,1331.4209611604076,-263.4358898041668,-263.4358898041668,-263.4358898041668,159.22061119961143,159.22061119961143,159.22061119961143,1435.636239764963,1435.636239764963,1435.636239764963,0.0,0.0,0.0,3575.930554752791
2017-11-10,2245.4894695423545,1184.4285630231022,6697.270764724515,2245.4894695423545,2245.4894695423545,1606.959463904656,1606.959463904656,1606.959463904656,-270.81197925284874,-270.81197925284874,-270.81197925284874,414.29668821487013,414.29668821487013,414.29668821487013,1463.4747549426347,1463.4747549426347,1463.4747549426347,0.0,0.0,0.0,3852.448933447011
2017-11-11,2246.4693454923263,831.6917026585714,6266.261251597256,2246.4693454923263,2246.4693454923263,1273.809195363681,1273.809195363681,1273.809195363681,-225.54470882092525,-225.54470882092525,-225.54470882092525,19.50458382208775,19.50458382208775,19.50458382208775,1479.8493203625187,1479.8493203625187,1479.8493203625187,0.0,0.0,0.0,3520.2785408560076
2017-11-12,2247.449221442298,948.4712375993919,6647.382724207865,2247.449221442298,2247.449221442298,1565.0294855350764,1565.0294855350764,1565.0294855350764,-125.58595210065985,-125.58595210065985,-125.58595210065985,205.66201359613228,205.66201359613228,205.66201359613228,1484.9534240396038,1484.9534240396038,1484.9534240396038,0.0,0.0,0.0,3812.4787069773747
2017-11-13,2248.42909739227,1619.9388674686866,6988.942361037401,2248.42909739227,2248.42909739227,1908.4110660036074,1908.4110660036074,1908.4110660036074,18.641616764459776,18.641616764459776,18.641616764459776,410.5850320808795,410.5850320808795,410.5850320808795,1479.1844171582682,1479.1844171582682,1479.1844171582682,0.0,0.0,0.0,4156.840163395877
2017-11-14,2249.408973342241,696.6633365182087,6230.578357641891,2249.408973342241,2249.408973342241,1477.4423460403095,1477.4423460403095,1477.4423460403095,185.89494940877006,185.89494940877006,185.89494940877006,-171.58788053226513,-171.58788053226513,-171.58788053226513,1463.1352771638049,1463.1352771638049,1463.1352771638049,0.0,0.0,0.0,3726.8513193825506
2017-11-15,2250.3888492922124,316.4940351606584,5672.91103004811,2250.3888492922124,2250.3888492922124,748.4057818931427,748.4057818931427,748.4057818931427,348.5043802019103,348.5043802019103,348.5043802019103,-1037.6810483791458,-1037.6810483791458,-1037.6810483791458,1437.5824500703784,1437.5824500703784,1437.5824500703784,0.0,0.0,0.0,2998.7946311853552
2017-11-16,2251.368725242184,1420.6631403137978,7138.594375930936,2251.368725242184,2251.368725242184,2041.2238764342462,2041.2238764342462,2041.2238764342462,478.5333172590424,478.5333172590424,478.5333172590424,159.2206111974986,159.2206111974986,159.2206111974986,1403.4699479777048,1403.4699479777048,1403.4699479777048,0.0,0.0,0.0,4292.592601676431
2017-11-17,2252.348601192156,1832.6258423243048,7183.196581443793,2252.348601192156,2252.348601192156,2330.4285287637063,2330.4285287637063,2330.4285287637063,554.2418813066402,554.2418813066402,554.2418813066402,414.29668821491913,414.29668821491913,414.29668821491913,1361.8899592421471,1361.8899592421471,1361.8899592421471,0.0,0.0,0.0,4582.777129955863
2017-11-18,2253.328477142127,1429.5007117589478,6960.767696587682,2253.328477142127,2253.328477142127,1898.833288111953,1898.833288111953,1898.833288111953,565.2683970902439,565.2683970902439,565.2683970902439,19.504583822695412,19.504583822695412,19.504583822695412,1314.060307199013,1314.060307199013,1314.060307199013,0.0,0.0,0.0,4152.16176525408
2017-11-19,2254.308353092099,1680.5990903728946,7047.537091542841,2254.308353092099,2254.308353092099,1982.1820755310014,1982.1820755310014,1982.1820755310014,515.2208949859652,515.2208949859652,515.2208949859652,205.6620135968324,205.6620135968324,205.6620135968324,1261.299166948204,1261.299166948204,1261.299166948204,0.0,0.0,0.0,4236.4904286231
2017-11-20,2255.2882290420703,1575.864494560967,6947.657815161675,2255.2882290420703,2255.2882290420703,2036.5707091711208,2036.5707091711208,2036.5707091711208,420.9881604240001,420.9881604240001,420.9881604240001,410.5850320809666,410.5850320809666,410.5850320809666,1204.9975166661545,1204.9975166661545,1204.9975166661545,0.0,0.0,0.0,4291.858938213191
2017-11-21,2256.268104992042,806.5488585436811,6402.940058242707,2256.268104992042,2256.268104992042,1283.885019547863,1283.885019547863,1283.885019547863,308.8830416224007,308.8830416224007,308.8830416224007,-171.5878805334296,-171.5878805334296,-171.5878805334296,1146.589858458892,1146.589858458892,1146.589858458892,0.0,0.0,0.0,3540.153124539905
2017-11-22,2257.247980942014,-216.80742890497848,5427.662058538226,2257.247980942014,2257.247980942014,258.35850007299405,258.35850007299405,258.35850007299405,208.5157561165112,208.5157561165112,208.5157561165112,-1037.6810483789163,-1037.6810483789163,-1037.6810483789163,1087.5237923353989,1087.5237923353989,1087.5237923353989,0.0,0.0,0.0,2515.606481015008
2017-11-23,2258.227856891985,855.3927827641255,6295.614129745331,2258.227856891985,2258.227856891985,1334.3104397385378,1334.3104397385378,1334.3104397385378,145.8607645347042,145.8607645347042,145.8607645347042,159.2206111987456,159.2206111987456,159.2206111987456,1029.229064005088,1029.229064005088,1029.229064005088,0.0,0.0,0.0,3592.538296630523
2017-11-24,2259.2077328419564,964.4301320303232,6452.236843559092,2259.2077328419564,2259.2077328419564,1524.5656849470863,1524.5656849470863,1524.5656849470863,137.18226501866903,137.18226501866903,137.18226501866903,414.29668821496824,414.29668821496824,414.29668821496824,973.0867317134488,973.0867317134488,973.0867317134488,0.0,0.0,0.0,3783.7734177890425
2017-11-25,2260.187608791928,803.429662976077,6032.351621324593,2260.187608791928,2260.187608791928,1125.1732180431707,1125.1732180431707,1125.1732180431707,185.26952597017095,185.26952597017095,185.26952597017095,19.504583821776652,19.504583821776652,19.504583821776652,920.3991082512231,920.3991082512231,920.3991082512231,0.0,0.0,0.0,3385.360826835099
2017-11-26,2261.1674847419,921.2335456438642,6224.56638205677,2261.1674847419,2261.1674847419,1356.8835731379777,1356.8835731379777,1356.8835731379777,278.86042859632795,278.86042859632795,278.86042859632795,205.66201359518635,205.66201359518635,205.66201359518635,872.3611309464638,872.3611309464638,872.3611309464638,0.0,0.0,0.0,3618.0510578798776
2017-11-27,2262.1473606918717,964.8906926690319,6619.8968433766,2262.1473606918717,2262.1473606918717,1635.966715990611,1635.966715990611,1635.966715990611,395.3478893617697,395.3478893617697,395.3478893617697,410.58503208147016,410.58503208147016,410.58503208147016,830.0337945473711,830.0337945473711,830.0337945473711,0.0,0.0,0.0,3898.114076682483
2017-11-28,2263.1272366418425,615.7995766102579,6094.207977636065,2263.1272366418425,2263.1272366418425,1128.801994506774,1128.801994506774,1128.801994506774,506.0696256467374,506.0696256467374,506.0696256467374,-171.58788053416336,-171.58788053416336,-171.58788053416336,794.3202493941999,794.3202493941999,794.3202493941999,0.0,0.0,0.0,3391.9292311486165
2017-11-29,2264.1071125918143,-205.8805361828801,5252.21701057152,2264.1071125918143,2264.1071125918143,311.14067760368147,311.14067760368147,311.14067760368147,582.8766054611307,582.8766054611307,582.8766054611307,-1037.6810483787715,-1037.6810483787715,-1037.6810483787715,765.9451205213218,765.9451205213218,765.9451205213218,0.0,0.0,0.0,2575.247790195496
2017-11-30,2265.086988541786,952.4496825111162,6590.130479985478,2265.086988541786,2265.086988541786,1509.0645992430636,1509.0645992430636,1509.0645992430636,604.4064450493242,604.4064450493242,604.4064450493242,159.22061119721656,159.22061119721656,159.22061119721656,745.4375429965227,745.4375429965227,745.4375429965227,0.0,0.0,0.0,3774.1515877848497
2017-12-01,2266.0668644917578,1383.146743494207,6632.01299294687,2266.0668644917578,2266.0668644917578,1708.0274311958349,1708.0274311958349,1708.0274311958349,560.6124070319687,560.6124070319687,560.6124070319687,414.2966882154883,414.2966882154883,414.2966882154883,733.1183359483779,733.1183359483779,733.1183359483779,0.0,0.0,0.0,3974.0942956875924
2017-12-02,2267.0467404417286,859.6489350732785,6102.320556301435,2267.0467404417286,2267.0467404417286,1203.1682233355211,1203.1682233355211,1203.1682233355211,454.5719858142194,454.5719858142194,454.5719858142194,19.504583822384326,19.504583822384326,19.504583822384326,729.0916536989173,729.0916536989173,729.0916536989173,0.0,0.0,0.0,3470.21496377725
2017-12-03,2268.0266163917004,699.4085544193698,6104.180288531867,2268.0266163917004,2268.0266163917004,1240.193065648331,1240.193065648331,1240.193065648331,301.28969315781114,301.28969315781114,301.28969315781114,205.66201359578187,205.66201359578187,205.66201359578187,733.2413588947384,733.2413588947384,733.2413588947384,0.0,0.0,0.0,3508.2196820400313
2017-12-04,2269.006492341672,1005.7611050460645,6409.368732779045,2269.006492341672,2269.006492341672,1279.7523521855007,1279.7523521855007,1279.7523521855007,123.93505865148786,123.93505865148786,123.93505865148786,410.58503208197374,410.58503208197374,410.58503208197374,745.2322614520394,745.2322614520394,745.2322614520394,0.0,0.0,0.0,3548.758844527173
2017-12-05,2269.986368291644,183.5173374543841,5430.279167933297,2269.986368291644,2269.986368291644,541.4650674693484,541.4650674693484,541.4650674693484,-51.46331267570621,-51.46331267570621,-51.46331267570621,-171.58788053489704,-171.58788053489704,-171.58788053489704,764.5162606799516,764.5162606799516,764.5162606799516,0.0,0.0,0.0,2811.4514357609924
2017-12-06,2270.9662442416156,-1096.517680850282,4660.630648737499,2270.9662442416156,2270.9662442416156,-448.8871996658869,-448.8871996658869,-448.8871996658869,-201.54946977908867,-201.54946977908867,-201.54946977908867,-1037.681048379036,-1037.681048379036,-1037.681048379036,790.3433184922377,790.3433184922377,790.3433184922377,0.0,0.0,0.0,1822.0790445757289
2017-12-07,2271.946120191587,263.06543188512705,5603.549606631184,2271.946120191587,2271.946120191587,670.8763682970667,670.8763682970667,670.8763682970667,-310.1213245475743,-310.1213245475743,-310.1213245475743,159.2206111978798,159.2206111978798,159.2206111978798,821.7770816467613,821.7770816467613,821.7770816467613,0.0,0.0,0.0,2942.8224884886536
2017-12-08,2272.9259961415587,538.694047690367,5772.1496664083,2272.9259961415587,2272.9259961415587,901.37848832837,901.37848832837,901.37848832837,-370.6330629356623,-370.6330629356623,-370.6330629356623,414.29668821457045,414.29668821457045,414.29668821457045,857.714863049462,857.714863049462,857.714863049462,0.0,0.0,0.0,3174.304484469929
2017-12-09,2273.9058720915305,42.417989554050365,5367.796944708099,2273.9058720915305,2273.9058720915305,530.0801845553468,530.0801845553468,530.0801845553468,-386.3359881619809,-386.3359881619809,-386.3359881619809,19.504583821833442,19.504583821833442,19.504583821833442,896.9115888954943,896.9115888954943,896.9115888954943,0.0,0.0,0.0,2803.9860566468774
2017-12-10,2274.8857480415018,532.3456413662009,5876.740599673549,2274.8857480415018,2274.8857480415018,775.4025057632417,775.4025057632417,775.4025057632417,-368.26673017580526,-368.26673017580526,-368.26673017580526,205.66201359536126,205.66201359536126,205.66201359536126,938.0072223436855,938.0072223436855,938.0072223436855,0.0,0.0,0.0,3050.2882538047434
2017-12-11,2275.865623991473,574.2893051635587,6040.72409392328,2275.865623991473,2275.865623991473,1058.363933303397,1058.363933303397,1058.363933303397,-331.77818669783545,-331.77818669783545,-331.77818669783545,410.58503208206093,410.58503208206093,410.58503208206093,979.5570879191714,979.5570879191714,979.5570879191714,0.0,0.0,0.0,3334.22955729487
2017-12-13,2277.8253758914166,-580.5983869182022,4788.053525849734,2277.8253758914166,2277.8253758914166,-242.9085498680383,-242.9085498680383,-242.9085498680383,-263.24210887125963,-263.24210887125963,-263.24210887125963,-1037.6810483793854,-1037.6810483793854,-1037.6810483793854,1058.0146073826068,1058.0146073826068,1058.0146073826068,0.0,0.0,0.0,2034.9168260233782
2017-12-14,2278.805251841388,197.60453119859474,5884.523969963476,2278.805251841388,2278.805251841388,1000.1825370156151,1000.1825370156151,1000.1825370156151,-250.94790163514568,-250.94790163514568,-250.94790163514568,159.22061119854303,159.22061119854303,159.22061119854303,1091.909827452218,1091.909827452218,1091.909827452218,0.0,0.0,0.0,3278.987788857003
2017-12-15,2279.7851277913596,794.4178044477217,6295.947665933278,2279.7851277913596,2279.7851277913596,1277.8332626826361,1277.8332626826361,1277.8332626826361,-256.76762693414497,-256.76762693414497,-256.76762693414497,414.2966882136526,414.2966882136526,414.2966882136526,1120.3042014031282,1120.3042014031282,1120.3042014031282,0.0,0.0,0.0,3557.6183904739955
2017-12-16,2280.765003741331,515.2735339648896,6100.153789665072,2280.765003741331,2280.765003741331,884.8786879925606,884.8786879925606,884.8786879925606,-276.46365433932795,-276.46365433932795,-276.46365433932795,19.50458382128253,19.50458382128253,19.50458382128253,1141.8377585106057,1141.8377585106057,1141.8377585106057,0.0,0.0,0.0,3165.6436917338915
2017-12-17,2281.7448796913027,531.6862904075688,6258.101968221864,2281.7448796913027,2281.7448796913027,1058.5697765541624,1058.5697765541624,1058.5697765541624,-302.3612087195814,-302.3612087195814,-302.3612087195814,205.6620135959568,205.6620135959568,205.6620135959568,1155.2689716777868,1155.2689716777868,1155.2689716777868,0.0,0.0,0.0,3340.314656245465
2017-12-18,2282.7247556412744,856.4370996099293,6073.807053579966,2282.7247556412744,2282.7247556412744,1244.3995535985032,1244.3995535985032,1244.3995535985032,-325.69039825865616,-325.69039825865616,-325.69039825865616,410.58503208170345,410.58503208170345,410.58503208170345,1159.5049197754558,1159.5049197754558,1159.5049197754558,0.0,0.0,0.0,3527.1243092397776
2017-12-19,2283.7046315912457,262.3704618957567,5663.3504468034125,2283.7046315912457,2283.7046315912457,643.2647684689632,643.2647684689632,643.2647684689632,-338.7757374543696,-338.7757374543696,-338.7757374543696,-171.5878805345048,-171.5878805345048,-171.5878805345048,1153.6283864578377,1153.6283864578377,1153.6283864578377,0.0,0.0,0.0,2926.969400060209
2017-12-20,2284.6845075412175,-979.1883356124652,4481.679161330864,2284.6845075412175,2284.6845075412175,-237.3581150479606,-237.3581150479606,-237.3581150479606,-336.59830776821246,-336.59830776821246,-336.59830776821246,-1037.6810483791558,-1037.6810483791558,-1037.6810483791558,1136.9212410994078,1136.9212410994078,1136.9212410994078,0.0,0.0,0.0,2047.326392493257
2017-12-21,2285.664383491189,396.17867221757285,5951.414178003011,2285.664383491189,2285.664383491189,950.6081426089364,950.6081426089364,950.6081426089364,-317.49599447673387,-317.49599447673387,-317.49599447673387,159.22061119979006,159.22061119979006,159.22061119979006,1108.88352588588,1108.88352588588,1108.88352588588,0.0,0.0,0.0,3236.272526100125
2017-12-22,2286.6442594411606,783.1089277810942,6395.137564754332,2286.6442594411606,2286.6442594411606,1200.5232159134407,1200.5232159134407,1200.5232159134407,-283.02123839254665,-283.02123839254665,-283.02123839254665,414.2966882141728,414.2966882141728,414.2966882141728,1069.2477660918146,1069.2477660918146,1069.2477660918146,0.0,0.0,0.0,3487.1674753546013
2017-12-23,2287.6241353911323,380.93466093978685,5721.962177604331,2287.6241353911323,2287.6241353911323,800.320277044931,800.320277044931,800.320277044931,-237.17243294198704,-237.17243294198704,-237.17243294198704,19.504583821522406,19.504583821522406,19.504583821522406,1017.9881261653956,1017.9881261653956,1017.9881261653956,0.0,0.0,0.0,3087.9444124360634
2017-12-24,2288.6040113411036,407.8414925507981,6007.8850705160785,2288.6040113411036,2288.6040113411036,975.6743410968262,975.6743410968262,975.6743410968262,-185.31182257662115,-185.31182257662115,-185.31182257662115,205.66201359553608,205.66201359553608,205.66201359553608,955.3241500779114,955.3241500779114,955.3241500779114,0.0,0.0,0.0,3264.2783524379297
2017-12-25,2289.583887291075,836.355874061516,6216.100051092823,2289.583887291075,2289.583887291075,1159.2303301158897,1159.2303301158897,1159.2303301158897,-133.0736497834426,-133.0736497834426,-133.0736497834426,410.58503208134596,410.58503208134596,410.58503208134596,881.7189478179864,881.7189478179864,881.7189478179864,0.0,0.0,0.0,3448.8142174069644
2017-12-26,2290.5637632410467,149.3415151950856,5645.227908445953,2290.5637632410467,2290.5637632410467,540.8055899859387,540.8055899859387,540.8055899859387,-85.47834755818364,-85.47834755818364,-85.47834755818364,-171.58788053566911,-171.58788053566911,-171.58788053566911,797.8718180797914,797.8718180797914,797.8718180797914,0.0,0.0,0.0,2831.3693532269854
2017-12-27,2291.5436391910184,-822.3224554349177,4735.917092995299,2291.5436391910184,2291.5436391910184,-379.3235210525747,-379.3235210525747,-379.3235210525747,-46.34789972881101,-46.34789972881101,-46.34789972881101,-1037.6810483795903,-1037.6810483795903,-1037.6810483795903,704.7054270558265,704.7054270558265,704.7054270558265,0.0,0.0,0.0,1912.2201181384437
2017-12-28,2292.5235151409897,303.9446974459402,5683.042608358198,2292.5235151409897,2292.5235151409897,744.557171454639,744.557171454639,744.557171454639,-18.011231469825205,-18.011231469825205,-18.011231469825205,159.22061119767721,159.22061119767721,159.22061119767721,603.347791726787,603.347791726787,603.347791726787,0.0,0.0,0.0,3037.080686595629
2017-12-29,2293.5033910909615,622.9275743127411,5988.493911466505,2293.5033910909615,2293.5033910909615,908.17742503149,908.17742503149,908.17742503149,-1.228703187720377,-1.228703187720377,-1.228703187720377,414.29668821422183,414.29668821422183,414.29668821422183,495.10944000498847,495.10944000498847,495.10944000498847,0.0,0.0,0.0,3201.6808161224517
2017-12-30,2294.4832670409332,-21.821035692271035,5268.764082688341,2294.4832670409332,2294.4832670409332,405.7013013807659,405.7013013807659,405.7013013807659,4.7404810716298895,4.7404810716298895,4.7404810716298895,19.504583821762242,19.504583821762242,19.504583821762242,381.4562364873738,381.4562364873738,381.4562364873738,0.0,0.0,0.0,2700.184568421699
2017-12-31,2295.463142990905,153.23828970459365,5604.6756415764885,2295.463142990905,2295.463142990905,471.61066017981165,471.61066017981165,471.61066017981165,1.9701780316400106,1.9701780316400106,1.9701780316400106,205.66201359623622,205.66201359623622,205.66201359623622,263.9784685519354,263.9784685519354,263.9784685519354,0.0,0.0,0.0,2767.0738031707165
2018-01-01,2296.4430189408763,102.02659093439226,5519.705200570079,2296.4430189408763,2296.4430189408763,548.5389922430497,548.5389922430497,548.5389922430497,-6.402920202934702,-6.402920202934702,-6.402920202934702,410.58503208184936,410.58503208184936,410.58503208184936,144.35688036413518,144.35688036413518,144.35688036413518,0.0,0.0,0.0,2844.9820111839263
2018-01-02,2297.422894890848,-565.9723596535289,4761.227636144546,2297.422894890848,2297.422894890848,-163.83791929035792,-163.83791929035792,-163.83791929035792,-16.57645844689667,-16.57645844689667,-16.57645844689667,-171.5878805341124,-171.5878805341124,-171.5878805341124,24.326419690651143,24.326419690651143,24.326419690651143,0.0,0.0,0.0,2133.58497560049
2018-01-03,2298.4027708408194,-1529.763460133986,3797.337024693742,2298.4027708408194,2298.4027708408194,-1156.6594328765473,-1156.6594328765473,-1156.6594328765473,-24.616906732399926,-24.616906732399926,-24.616906732399926,-1037.6810483793606,-1037.6810483793606,-1037.6810483793606,-94.36147776478657,-94.36147776478657,-94.36147776478657,0.0,0.0,0.0,1141.743337964272
2018-01-04,2299.382646790791,-426.0726872218055,5000.807217588894,2299.382646790791,2299.382646790791,-77.84838047600255,-77.84838047600255,-77.84838047600255,-27.09179053097919,-27.09179053097919,-27.09179053097919,159.22061119892422,159.22061119892422,159.22061119892422,-209.9772011439476,-209.9772011439476,-209.9772011439476,0.0,0.0,0.0,2221.5342663147885
2018-01-05,2300.3625227407624,-350.0972201604094,5211.35421185923,2300.3625227407624,2300.3625227407624,71.74973055181474,71.74973055181474,71.74973055181474,-21.695969035306945,-21.695969035306945,-21.695969035306945,414.29668821427083,414.29668821427083,414.29668821427083,-320.85098862714915,-320.85098862714915,-320.85098862714915,0.0,0.0,0.0,2372.112253292577
2018-01-06,2301.3423986907337,-719.2323639676551,4417.582449600161,2301.3423986907337,2301.3423986907337,-413.62678313476044,-413.62678313476044,-413.62678313476044,-7.721588978362392,-7.721588978362392,-7.721588978362392,19.504583821211334,19.504583821211334,19.504583821211334,-425.4097779776094,-425.4097779776094,-425.4097779776094,0.0,0.0,0.0,1887.7156155559733
2018-01-07,2302.3222746407055,-688.4975977957862,4832.005248517647,2302.3222746407055,2302.3222746407055,-302.7708067487062,-302.7708067487062,-302.7708067487062,13.779199831878966,13.779199831878966,13.779199831878966,205.66201359459018,205.66201359459018,205.66201359459018,-522.2120201751754,-522.2120201751754,-522.2120201751754,0.0,0.0,0.0,1999.5514678919992
2018-01-08,2303.3021505906772,-499.1680837447685,4916.853774498279,2303.3021505906772,2303.3021505906772,-159.1635467642325,-159.1635467642325,-159.1635467642325,40.231056622901455,40.231056622901455,40.231056622901455,410.5850320810756,410.5850320810756,410.5850320810756,-609.9796354682095,-609.9796354682095,-609.9796354682095,0.0,0.0,0.0,2144.1386038264445
2018-01-09,2304.282026540649,-1192.3159726056315,4151.5585544321975,2304.282026540649,2304.282026540649,-791.0579665626669,-791.0579665626669,-791.0579665626669,68.15626767417116,68.15626767417116,68.15626767417116,-171.58788053484614,-171.58788053484614,-171.58788053484614,-687.626353701992,-687.626353701992,-687.626353701992,0.0,0.0,0.0,1513.224059977982
2018-01-10,2305.2619024906203,-1997.2410794936113,3274.2600718420626,2305.2619024906203,2305.2619024906203,-1697.923932642658,-1697.923932642658,-1697.923932642658,94.03887758639434,94.03887758639434,94.03887758639434,-1037.6810483791307,-1037.6810483791307,-1037.6810483791307,-754.2817618499213,-754.2817618499213,-754.2817618499213,0.0,0.0,0.0,607.3379698479623
2018-01-11,2306.2417784405916,-910.7702233089209,4413.6860306830295,2306.238558047419,2306.2417784405916,-534.8970417316331,-534.8970417316331,-534.8970417316331,115.19282654015564,115.19282654015564,115.19282654015564,159.22061119958747,159.22061119958747,159.22061119958747,-809.3104794713762,-809.3104794713762,-809.3104794713762,0.0,0.0,0.0,1771.3447367089584
2018-01-12,2307.2216543905633,-850.7205004894694,4599.252794328875,2307.2098796754035,2307.2216543905633,-307.66589752790117,-307.66589752790117,-307.66589752790117,130.3634093259014,130.3634093259014,130.3634093259014,414.2966882133529,414.2966882133529,414.2966882133529,-852.3259950671555,-852.3259950671555,-852.3259950671555,0.0,0.0,0.0,1999.5557568626623
2018-01-13,2308.2015303405346,-1235.6480322272162,4312.895361539464,2308.1810242538268,2308.2015303405346,-723.8452267108347,-723.8452267108347,-723.8452267108347,139.8490098278359,139.8490098278359,139.8490098278359,19.504583822609757,19.504583822609757,19.504583822609757,-883.1988203612804,-883.1988203612804,-883.1988203612804,0.0,0.0,0.0,1584.3563036297
2018-01-14,2309.181406290507,-841.9325538408364,4651.725978349952,2309.1455236937245,2309.1927504873574,-551.3274919073483,-551.3274919073483,-551.3274919073483,145.06924696352317,145.06924696352317,145.06924696352317,205.66201359529035,205.66201359529035,205.66201359529035,-902.0587524661619,-902.0587524661619,-902.0587524661619,0.0,0.0,0.0,1757.8539143831586
2018-01-15,2310.161282240478,-887.3825192087955,4506.9803151839815,2310.1056018700824,2310.184680112046,-351.0173177635791,-351.0173177635791,-351.0173177635791,147.6888226461443,147.6888226461443,147.6888226461443,410.58503208157913,410.58503208157913,410.58503208157913,-909.2911724913025,-909.2911724913025,-909.2911724913025,0.0,0.0,0.0,1959.143964476899
2018-01-16,2311.1411581904495,-1227.739354116601,3985.7510984170344,2311.062524359471,2311.169921467167,-928.5397555212955,-928.5397555212955,-928.5397555212955,148.57557511227313,148.57557511227313,148.57557511227313,-171.58788053285866,-171.58788053285866,-171.58788053285866,-905.52745010071,-905.52745010071,-905.52745010071,0.0,0.0,0.0,1382.601402669154
